,price,stock,position,allocation
NEOG,56.599998474121094,0.0,0.0,0.0
NETE,4.199999809265137,0.0,0.0,0.0
NEU,408.4700012207031,0.0,0.0,0.0
NEV,14.0,0.0,0.0,0.0
NEWT,21.739999771118164,0.0,0.0,0.0
NEXT,5.199999809265137,0.0,0.0,0.0
NFBK,14.949999809265137,0.0,0.0,0.0
NFG,56.34000015258789,0.0,0.0,0.0
NFJ,12.119999885559082,0.0,0.0,0.0
NFLX,352.2099914550781,0.0,0.0,0.0
NGD,0.6299999952316284,0.0,0.0,0.0
NGG,51.2599983215332,0.0,0.0,0.0
NGL,14.529999732971191,0.0,0.0,0.0
NGS,15.739999771118164,0.0,0.0,0.0
NGVC,10.739999771118164,0.0,0.0,0.0
NHC,76.91000366210938,0.0,0.0,0.0
NHF,18.829999923706055,0.0,0.0,0.0
NHI,80.13999938964844,0.0,0.0,0.0
NHS,11.539999961853027,0.0,0.0,0.0
NHTC,10.640000343322754,26.0,276.6400089263916,0.002766400168064578
NI,28.459999084472656,0.0,0.0,0.0
NIB,27.940000534057617,29.0,810.2600154876709,0.008102600385678558
NICE,139.77999877929688,0.0,0.0,0.0
NICK,8.600000381469727,0.0,0.0,0.0
NID,13.420000076293945,0.0,0.0,0.0
NIE,21.139999389648438,0.0,0.0,0.0
NIM,10.329999923706055,2.0,20.65999984741211,0.00020660000435910377
NJR,48.58000183105469,0.0,0.0,0.0
NJV,13.770000457763672,3.0,41.310001373291016,0.0004131000255000275
NKE,82.63999938964844,0.0,0.0,0.0
NKG,12.399999618530273,0.0,0.0,0.0
NKSH,39.279998779296875,0.0,0.0,0.0
NKTR,33.06999969482422,0.0,0.0,0.0
NKX,14.279999732971191,0.0,0.0,0.0
NL,3.2899999618530273,0.0,0.0,0.0
NLNK,1.809999942779541,0.0,0.0,0.0
NLS,2.940000057220459,0.0,0.0,0.0
NLSN,23.40999984741211,0.0,0.0,0.0
NLY,9.220000267028809,104.0,958.8800277709961,0.009588800550846089
NM,3.940000057220459,0.0,0.0,0.0
NMFC,14.149999618530273,0.0,0.0,0.0
NMI,11.119999885559082,41.0,455.91999530792236,0.004559200082947631
NMM,12.489999771118164,0.0,0.0,0.0
NMR,3.119999885559082,0.0,0.0,0.0
NMY,12.699999809265137,0.0,0.0,0.0
NMZ,13.770000457763672,1.0,13.770000457763672,0.00013770000850000917
NNA,7.519999980926514,0.0,0.0,0.0
NNBR,8.100000381469727,0.0,0.0,0.0
NNC,12.970000267028809,0.0,0.0,0.0
NNI,60.599998474121094,0.0,0.0,0.0
NNN,53.599998474121094,0.0,0.0,0.0
NNVC,0.25999999046325684,0.0,0.0,0.0
NNY,10.010000228881836,0.0,0.0,0.0
NOA,11.170000076293945,0.0,0.0,0.0
NOAH,38.560001373291016,0.0,0.0,0.0
NOC,311.0899963378906,0.0,0.0,0.0
NOG,2.069999933242798,0.0,0.0,0.0
NOK,4.96999979019165,0.0,0.0,0.0
NOV,22.110000610351562,0.0,0.0,0.0
NOVT,79.01000213623047,0.0,0.0,0.0
NOW,264.7900085449219,0.0,0.0,0.0
NP,58.959999084472656,0.0,0.0,0.0
NPK,101.25,0.0,0.0,0.0
NPO,59.47999954223633,0.0,0.0,0.0
NPTN,3.880000114440918,0.0,0.0,0.0
NR,7.340000152587891,0.0,0.0,0.0
NRG,35.529998779296875,0.0,0.0,0.0
NRIM,33.41999816894531,0.0,0.0,0.0
NRK,13.010000228881836,0.0,0.0,0.0
NRO,5.019999980926514,0.0,0.0,0.0
NRP,38.7400016784668,0.0,0.0,0.0
NRT,6.650000095367432,0.0,0.0,0.0
NS,27.219999313354492,0.0,0.0,0.0
NSC,199.9499969482422,0.0,0.0,0.0
NSEC,11.510000228881836,0.0,0.0,0.0
NSIT,53.34000015258789,0.0,0.0,0.0
NSL,5.860000133514404,0.0,0.0,0.0
NSP,114.33999633789062,0.0,0.0,0.0
NSPR,3.200000047683716,0.0,0.0,0.0
NSSC,27.239999771118164,0.0,0.0,0.0
NSYS,4.130000114440918,0.0,0.0,0.0
NTAP,61.65999984741211,0.0,0.0,0.0
NTC,12.989999771118164,0.0,0.0,0.0
NTCT,25.049999237060547,0.0,0.0,0.0
NTES,260.1700134277344,0.0,0.0,0.0
NTG,13.739999771118164,0.0,0.0,0.0
NTGR,25.790000915527344,0.0,0.0,0.0
NTIC,25.549999237060547,5.0,127.74999618530273,0.0012774999982425007
NTIP,2.2699999809265137,0.0,0.0,0.0
NTP,9.649999618530273,0.0,0.0,0.0
NTRS,90.12999725341797,0.0,0.0,0.0
NTWK,5.829999923706055,0.0,0.0,0.0
NTZ,3.559999942779541,0.0,0.0,0.0
NUAN,17.6299991607666,0.0,0.0,0.0
NUE,51.38999938964844,0.0,0.0,0.0
NUM,13.319999694824219,0.0,0.0,0.0
NUO,15.09000015258789,0.0,0.0,0.0
NURO,0.6399999856948853,0.0,0.0,0.0
NUS,50.36000061035156,0.0,0.0,0.0
NUV,9.930000305175781,0.0,0.0,0.0
NUVA,61.040000915527344,0.0,0.0,0.0
NUW,16.579999923706055,161.0,2669.379987716675,0.026693800637537277
NVAX,6.119999885559082,0.0,0.0,0.0
NVCN,0.5299999713897705,1.0,0.5299999713897705,5.299999864867728e-06
NVDA,147.32000732421875,0.0,0.0,0.0
NVEC,74.2300033569336,0.0,0.0,0.0
NVFY,0.6700000166893005,0.0,0.0,0.0
NVG,15.600000381469727,0.0,0.0,0.0
NVGS,9.970000267028809,5.0,49.85000133514404,0.0004985000275511692
NVLN,0.8399999737739563,0.0,0.0,0.0
NVMI,25.40999984741211,0.0,0.0,0.0
NVO,48.380001068115234,0.0,0.0,0.0
NVR,3215.280029296875,0.0,0.0,0.0
NVS,84.44000244140625,0.0,0.0,0.0
NWBI,16.829999923706055,0.0,0.0,0.0
NWE,72.51000213623047,0.0,0.0,0.0
NWFL,32.369998931884766,3.0,97.1099967956543,0.0009710999956182397
NWL,15.149999618530273,0.0,0.0,0.0
NWLI,271.32000732421875,0.0,0.0,0.0
NWN,69.7300033569336,0.0,0.0,0.0
NWPX,24.25,0.0,0.0,0.0
NX,16.170000076293945,0.0,0.0,0.0
NXC,14.270000457763672,19.0,271.13000869750977,0.002711300164206241
NXJ,13.979999542236328,0.0,0.0,0.0
NXN,13.649999618530273,0.0,0.0,0.0
NXP,15.069999694824219,0.0,0.0,0.0
NXPI,91.91000366210938,0.0,0.0,0.0
NXQ,14.220000267028809,0.0,0.0,0.0
NXR,15.170000076293945,0.0,0.0,0.0
NXST,103.25,0.0,0.0,0.0
NYCB,10.170000076293945,0.0,0.0,0.0
NYMT,6.119999885559082,0.0,0.0,0.0
NYNY,12.890000343322754,0.0,0.0,0.0
NYT,34.02000045776367,0.0,0.0,0.0
NZF,15.550000190734863,0.0,0.0,0.0
O,70.58000183105469,0.0,0.0,0.0
OAK,48.529998779296875,0.0,0.0,0.0
OAS,4.960000038146973,0.0,0.0,0.0
OBCI,3.490000009536743,0.0,0.0,0.0
OBE,0.23999999463558197,0.0,0.0,0.0
OC,48.9900016784668,0.0,0.0,0.0
OCFC,24.139999389648438,0.0,0.0,0.0
OCN,1.6299999952316284,0.0,0.0,0.0
OCSL,5.539999961853027,0.0,0.0,0.0
ODC,29.270000457763672,0.0,0.0,0.0
ODFL,139.67999267578125,0.0,0.0,0.0
ODP,1.9900000095367432,0.0,0.0,0.0
OESX,1.9900000095367432,0.0,0.0,0.0
OFC,28.09000015258789,0.0,0.0,0.0
OFED,23.209999084472656,35.0,812.349967956543,0.0081234999109626
OFG,18.829999923706055,0.0,0.0,0.0
OFIX,49.72999954223633,0.0,0.0,0.0
OFLX,85.80999755859375,0.0,0.0,0.0
OFS,12.319999694824219,0.0,0.0,0.0
OGE,43.0099983215332,0.0,0.0,0.0
OGEN,0.5,0.0,0.0,0.0
OHAI,1.1299999952316284,0.0,0.0,0.0
OHI,36.400001525878906,0.0,0.0,0.0
OHRP,2.9100000858306885,0.0,0.0,0.0
OI,16.75,0.0,0.0,0.0
OII,16.920000076293945,0.0,0.0,0.0
OIIM,1.409999966621399,0.0,0.0,0.0
OIS,16.950000762939453,0.0,0.0,0.0
OLBK,24.940000534057617,0.0,0.0,0.0
OLED,150.3699951171875,0.0,0.0,0.0
OLN,21.489999771118164,0.0,0.0,0.0
OLP,29.540000915527344,0.0,0.0,0.0
OMAB,49.90999984741211,9.0,449.189998626709,0.004491900114218464
OMC,79.19000244140625,0.0,0.0,0.0
OMER,18.979999542236328,0.0,0.0,0.0
OMEX,4.369999885559082,0.0,0.0,0.0
OMI,3.450000047683716,0.0,0.0,0.0
OMN,6.090000152587891,0.0,0.0,0.0
ON,17.899999618530273,0.0,0.0,0.0
ONB,16.299999237060547,0.0,0.0,0.0
ONCS,2.569999933242798,0.0,0.0,0.0
ONCY,1.8700000047683716,0.0,0.0,0.0
ONVO,0.5400000214576721,0.0,0.0,0.0
OPI,24.350000381469727,0.0,0.0,0.0
OPK,1.9199999570846558,0.0,0.0,0.0
OPNT,10.819999694824219,0.0,0.0,0.0
OPOF,21.100000381469727,0.0,0.0,0.0
OPRX,15.100000381469727,10.0,151.00000381469727,0.00151000008115919
OPTT,2.049999952316284,0.0,0.0,0.0
OPY,25.68000030517578,0.0,0.0,0.0
ORA,58.95000076293945,0.0,0.0,0.0
ORAN,15.390000343322754,0.0,0.0,0.0
ORBC,6.829999923706055,0.0,0.0,0.0
ORCL,53.08000183105469,0.0,0.0,0.0
ORGS,4.400000095367432,0.0,0.0,0.0
ORI,22.34000015258789,0.0,0.0,0.0
ORIT,16.200000762939453,0.0,0.0,0.0
ORLY,366.1400146484375,0.0,0.0,0.0
ORMP,2.890000104904175,0.0,0.0,0.0
ORN,1.840000033378601,0.0,0.0,0.0
ORRF,20.959999084472656,0.0,0.0,0.0
OSBC,12.510000228881836,0.0,0.0,0.0
OSIS,101.55999755859375,0.0,0.0,0.0
OSK,75.19999694824219,0.0,0.0,0.0
OSN,1.899999976158142,0.0,0.0,0.0
OSTK,10.529999732971191,0.0,0.0,0.0
OSUR,8.170000076293945,0.0,0.0,0.0
OTEX,40.349998474121094,0.0,0.0,0.0
OTIV,0.47999998927116394,0.0,0.0,0.0
OTTR,51.0,0.0,0.0,0.0
OVBC,37.439998626708984,0.0,0.0,0.0
OVLY,18.780000686645508,0.0,0.0,0.0
OXLC,10.4399995803833,0.0,0.0,0.0
OXM,73.27999877929688,0.0,0.0,0.0
OXY,52.90999984741211,0.0,0.0,0.0
OZK,30.6200008392334,0.0,0.0,0.0
OZM,18.469999313354492,0.0,0.0,0.0
PAA,23.6200008392334,0.0,0.0,0.0
PAAS,10.329999923706055,0.0,0.0,0.0
PAC,103.77999877929688,2.0,207.55999755859375,0.0020756000347092194
PACB,6.909999847412109,0.0,0.0,0.0
PACW,37.36000061035156,0.0,0.0,0.0
PAG,43.7599983215332,0.0,0.0,0.0
PAM,25.239999771118164,0.0,0.0,0.0
PANW,215.7899932861328,0.0,0.0,0.0
PAR,27.309999465942383,4.0,109.23999786376953,0.0010924000097546121
PARR,19.440000534057617,0.0,0.0,0.0
PATK,43.97999954223633,0.0,0.0,0.0
PAYX,86.05999755859375,0.0,0.0,0.0
PB,67.5199966430664,0.0,0.0,0.0
PBA,35.619998931884766,0.0,0.0,0.0
PBCT,15.890000343322754,0.0,0.0,0.0
PBF,28.809999465942383,0.0,0.0,0.0
PBH,29.3700008392334,0.0,0.0,0.0
PBI,4.550000190734863,0.0,0.0,0.0
PBIP,17.559999465942383,0.0,0.0,0.0
PBR,13.90999984741211,0.0,0.0,0.0
PBT,5.71999979019165,0.0,0.0,0.0
PBYI,15.300000190734863,0.0,0.0,0.0
PCAR,67.05999755859375,0.0,0.0,0.0
PCF,8.489999771118164,0.0,0.0,0.0
PCG,18.989999771118164,0.0,0.0,0.0
PCH,34.83000183105469,0.0,0.0,0.0
PCK,9.369999885559082,0.0,0.0,0.0
PCM,11.279999732971191,0.0,0.0,0.0
PCMI,27.329999923706055,3.0,81.98999977111816,0.0008199000210659605
PCN,17.40999984741211,0.0,0.0,0.0
PCOM,12.579999923706055,0.0,0.0,0.0
PCQ,18.770000457763672,0.0,0.0,0.0
PCTI,5.059999942779541,0.0,0.0,0.0
PCYG,5.699999809265137,0.0,0.0,0.0
PCYO,10.100000381469727,0.0,0.0,0.0
PDCE,32.06999969482422,0.0,0.0,0.0
PDCO,21.850000381469727,0.0,0.0,0.0
PDEX,13.710000038146973,18.0,246.7800006866455,0.00246780007716152
PDFS,11.949999809265137,0.0,0.0,0.0
PDI,31.709999084472656,0.0,0.0,0.0
PDLI,2.9800000190734863,0.0,0.0,0.0
PDM,20.290000915527344,0.0,0.0,0.0
PDS,1.8899999856948853,0.0,0.0,0.0
PDT,16.899999618530273,0.0,0.0,0.0
PEB,29.5,0.0,0.0,0.0
PEBK,27.209999084472656,0.0,0.0,0.0
PEBO,31.5,0.0,0.0,0.0
PED,1.9199999570846558,0.0,0.0,0.0
PEG,61.380001068115234,0.0,0.0,0.0
PEGA,72.95999908447266,0.0,0.0,0.0
PEI,6.659999847412109,0.0,0.0,0.0
PEIX,0.9900000095367432,0.0,0.0,0.0
PENN,20.829999923706055,0.0,0.0,0.0
PEO,15.779999732971191,0.0,0.0,0.0
PEP,129.97000122070312,8.0,1039.760009765625,0.01039760039383097
PER,2.0199999809265137,0.0,0.0,0.0
PERI,3.1600000858306885,0.0,0.0,0.0
PES,0.41999998688697815,0.0,0.0,0.0
PESI,3.930000066757202,0.0,0.0,0.0
PETS,18.399999618530273,0.0,0.0,0.0
PFBC,44.83000183105469,0.0,0.0,0.0
PFBI,15.960000038146973,0.0,0.0,0.0
PFD,14.350000381469727,0.0,0.0,0.0
PFE,41.91999816894531,0.0,0.0,0.0
PFG,53.59000015258789,0.0,0.0,0.0
PFH,6.800000190734863,0.0,0.0,0.0
PFIE,1.5,0.0,0.0,0.0
PFIN,8.199999809265137,0.0,0.0,0.0
PFL,11.609999656677246,0.0,0.0,0.0
PFLT,12.039999961853027,0.0,0.0,0.0
PFMT,1.4500000476837158,0.0,0.0,0.0
PFN,10.420000076293945,0.0,0.0,0.0
PFPT,114.12000274658203,0.0,0.0,0.0
PFS,24.049999237060547,0.0,0.0,0.0
PFSW,3.890000104904175,0.0,0.0,0.0
PG,106.76000213623047,0.0,0.0,0.0
PGC,27.219999313354492,0.0,0.0,0.0
PGNX,4.329999923706055,0.0,0.0,0.0
PGP,12.130000114440918,0.0,0.0,0.0
PGR,79.70999908447266,0.0,0.0,0.0
PGTI,15.460000038146973,0.0,0.0,0.0
PH,158.6199951171875,0.0,0.0,0.0
PHD,10.529999732971191,0.0,0.0,0.0
PHG,40.02000045776367,0.0,0.0,0.0
PHI,25.299999237060547,0.0,0.0,0.0
PHK,7.760000228881836,0.0,0.0,0.0
PHM,31.59000015258789,0.0,0.0,0.0
PHT,9.109999656677246,0.0,0.0,0.0
PHX,13.75,0.0,0.0,0.0
PICO,11.220000267028809,0.0,0.0,0.0
PII,86.47000122070312,0.0,0.0,0.0
PIM,4.46999979019165,0.0,0.0,0.0
PIR,0.6299999952316284,0.0,0.0,0.0
PIY,12.40999984741211,0.0,0.0,0.0
PJC,73.36000061035156,0.0,0.0,0.0
PJH,25.469999313354492,0.0,0.0,0.0
PJT,37.779998779296875,0.0,0.0,0.0
PKBK,21.25,13.0,276.25,0.002762500078689568
PKE,16.18000030517578,0.0,0.0,0.0
PKG,90.12999725341797,0.0,0.0,0.0
PKI,86.12999725341797,0.0,0.0,0.0
PKO,26.40999984741211,0.0,0.0,0.0
PKOH,34.16999816894531,0.0,0.0,0.0
PKX,47.459999084472656,0.0,0.0,0.0
PLAB,8.350000381469727,0.0,0.0,0.0
PLAG,4.309999942779541,0.0,0.0,0.0
PLBC,24.93000030517578,11.0,274.2300033569336,0.0027423001116835097
PLCE,101.0,0.0,0.0,0.0
PLD,76.43000030517578,0.0,0.0,0.0
PLG,1.2699999809265137,0.0,0.0,0.0
PLM,0.5,0.0,0.0,0.0
PLOW,38.29999923706055,0.0,0.0,0.0
PLPC,49.560001373291016,0.0,0.0,0.0
PLT,43.91999816894531,0.0,0.0,0.0
PLUG,2.5,0.0,0.0,0.0
PLUS,72.62000274658203,0.0,0.0,0.0
PLX,0.4000000059604645,0.0,0.0,0.0
PLXS,52.869998931884766,0.0,0.0,0.0
PM,86.23999786376953,0.0,0.0,0.0
PMBC,7.78000020980835,0.0,0.0,0.0
PMD,10.65999984741211,0.0,0.0,0.0
PME,2.109999895095825,0.0,0.0,0.0
PMF,14.630000114440918,0.0,0.0,0.0
PML,14.920000076293945,0.0,0.0,0.0
PMM,7.460000038146973,0.0,0.0,0.0
PMO,12.289999961853027,0.0,0.0,0.0
PMT,21.139999389648438,0.0,0.0,0.0
PMX,12.15999984741211,0.0,0.0,0.0
PNC,129.97000122070312,0.0,0.0,0.0
PNF,13.34000015258789,0.0,0.0,0.0
PNFP,54.2599983215332,0.0,0.0,0.0
PNI,11.609999656677246,0.0,0.0,0.0
PNM,47.7599983215332,0.0,0.0,0.0
PNNT,6.670000076293945,0.0,0.0,0.0
PNR,35.599998474121094,0.0,0.0,0.0
PNTR,14.399999618530273,0.0,0.0,0.0
PODD,105.56999969482422,0.0,0.0,0.0
POL,25.209999084472656,0.0,0.0,0.0
POOL,180.83999633789062,0.0,0.0,0.0
POST,107.58999633789062,0.0,0.0,0.0
POWI,67.55999755859375,0.0,0.0,0.0
POWL,35.81999969482422,0.0,0.0,0.0
PPBI,28.43000030517578,0.0,0.0,0.0
PPIH,9.069999694824219,0.0,0.0,0.0
PPL,30.360000610351562,0.0,0.0,0.0
PPR,4.78000020980835,0.0,0.0,0.0
PPT,5.090000152587891,0.0,0.0,0.0
PRA,37.540000915527344,0.0,0.0,0.0
PRAA,28.639999389648438,0.0,0.0,0.0
PRFT,31.200000762939453,0.0,0.0,0.0
PRGO,47.77000045776367,0.0,0.0,0.0
PRGS,42.189998626708984,0.0,0.0,0.0
PRGX,6.909999847412109,0.0,0.0,0.0
PRI,119.95999908447266,0.0,0.0,0.0
PRIM,19.389999389648438,0.0,0.0,0.0
PRK,95.73999786376953,0.0,0.0,0.0
PRLB,102.45999908447266,0.0,0.0,0.0
PRMW,11.199999809265137,18.0,201.59999656677246,0.0020160000230933055
PRO,52.459999084472656,0.0,0.0,0.0
PROV,20.510000228881836,0.0,0.0,0.0
PRPH,2.799999952316284,124.0,347.19999408721924,0.0034720000397718037
PRSC,65.33000183105469,0.0,0.0,0.0
PRTA,8.9399995803833,0.0,0.0,0.0
PRTK,4.230000019073486,0.0,0.0,0.0
PRTS,0.9700000286102295,0.0,0.0,0.0
PRU,97.11000061035156,0.0,0.0,0.0
PSA,234.42999267578125,0.0,0.0,0.0
PSB,163.67999267578125,0.0,0.0,0.0
PSEC,6.760000228881836,0.0,0.0,0.0
PSF,27.850000381469727,0.0,0.0,0.0
PSMT,53.08000183105469,0.0,0.0,0.0
PSO,10.149999618530273,0.0,0.0,0.0
PSTI,0.6700000166893005,0.0,0.0,0.0
PSX,82.2699966430664,0.0,0.0,0.0
PTC,84.7699966430664,0.0,0.0,0.0
PTEN,11.40999984741211,0.0,0.0,0.0
PTN,1.399999976158142,0.0,0.0,0.0
PTR,56.310001373291016,0.0,0.0,0.0
PTSI,55.119998931884766,0.0,0.0,0.0
PTY,17.770000457763672,0.0,0.0,0.0
PUK,40.33000183105469,0.0,0.0,0.0
PVG,8.020000457763672,0.0,0.0,0.0
PVH,107.29000091552734,0.0,0.0,0.0
PW,5.849999904632568,0.0,0.0,0.0
PWOD,42.52000045776367,0.0,0.0,0.0
PWR,34.849998474121094,0.0,0.0,0.0
PXD,145.5800018310547,0.0,0.0,0.0
PXLW,2.9100000858306885,0.0,0.0,0.0
PYDS,2.490000009536743,2.0,4.980000019073486,4.9800001609283464e-05
PYN,9.619999885559082,0.0,0.0,0.0
PYS,15.960000038146973,0.0,0.0,0.0
PZC,10.920000076293945,0.0,0.0,0.0
PZG,0.7229999899864197,0.0,0.0,0.0
PZN,9.460000038146973,0.0,0.0,0.0
PZZA,46.779998779296875,0.0,0.0,0.0
QADA,48.54999923706055,0.0,0.0,0.0
QADB,34.0,0.0,0.0,0.0
QBAK,5.71999979019165,0.0,0.0,0.0
QCOM,68.26000213623047,0.0,0.0,0.0
QCRH,32.90999984741211,0.0,0.0,0.0
QDEL,54.41999816894531,0.0,0.0,0.0
QGEN,38.45000076293945,0.0,0.0,0.0
QLYS,90.16999816894531,0.0,0.0,0.0
QNST,16.040000915527344,0.0,0.0,0.0
QQQX,21.93000030517578,0.0,0.0,0.0
QRHC,2.799999952316284,0.0,0.0,0.0
QTRH,1.0700000524520874,0.0,0.0,0.0
QUAD,9.289999961853027,0.0,0.0,0.0
QUIK,0.7799999713897705,0.0,0.0,0.0
QUMU,3.5799999237060547,0.0,0.0,0.0
R,54.40999984741211,0.0,0.0,0.0
RAD,7.449999809265137,0.0,0.0,0.0
RADA,3.700000047683716,0.0,0.0,0.0
RAIL,6.090000152587891,0.0,0.0,0.0
RAND,3.0,0.0,0.0,0.0
RAVE,2.690000057220459,0.0,0.0,0.0
RAVN,34.38999938964844,0.0,0.0,0.0
RBA,33.61000061035156,0.0,0.0,0.0
RBBN,4.630000114440918,0.0,0.0,0.0
RBC,74.83000183105469,0.0,0.0,0.0
RBCAA,47.099998474121094,0.0,0.0,0.0
RBCN,7.980000019073486,0.0,0.0,0.0
RBS,5.610000133514404,1.0,5.610000133514404,5.6100002933147616e-05
RCG,1.5499999523162842,0.0,0.0,0.0
RCI,52.790000915527344,0.0,0.0,0.0
RCII,23.309999465942383,7.0,163.16999626159668,0.001631700009094796
RCKY,25.6200008392334,0.0,0.0,0.0
RCL,124.41999816894531,0.0,0.0,0.0
RCON,0.9100000262260437,0.0,0.0,0.0
RCS,9.350000381469727,0.0,0.0,0.0
RDCM,7.909999847412109,0.0,0.0,0.0
RDI,13.600000381469727,0.0,0.0,0.0
RDN,22.399999618530273,0.0,0.0,0.0
RDNT,12.670000076293945,0.0,0.0,0.0
RDWR,23.90999984741211,0.0,0.0,0.0
RDY,37.689998626708984,0.0,0.0,0.0
RE,251.60000610351562,0.0,0.0,0.0
RECN,15.739999771118164,0.0,0.0,0.0
REED,3.6700000762939453,0.0,0.0,0.0
REFR,3.2699999809265137,0.0,0.0,0.0
REG,66.7300033569336,0.0,0.0,0.0
REGI,15.920000076293945,3.0,47.760000228881836,0.00047760001589321216
REGN,315.260009765625,0.0,0.0,0.0
REI,3.819999933242798,0.0,0.0,0.0
RELL,5.239999771118164,0.0,0.0,0.0
RELV,4.610000133514404,0.0,0.0,0.0
RELX,23.079999923706055,0.0,0.0,0.0
RENN,1.3200000524520874,0.0,0.0,0.0
RES,8.0600004196167,0.0,0.0,0.0
RESI,11.59000015258789,0.0,0.0,0.0
REV,21.139999389648438,4.0,84.55999755859375,0.000845599999672778
REX,76.83999633789062,0.0,0.0,0.0
RF,14.069999694824219,0.0,0.0,0.0
RFI,13.40999984741211,0.0,0.0,0.0
RFIL,8.319999694824219,5.0,41.599998474121094,0.0004159999965909337
RFP,6.510000228881836,0.0,0.0,0.0
RGA,149.1699981689453,0.0,0.0,0.0
RGCO,27.0,6.0,162.0,0.0016200000461455567
RGLD,85.04000091552734,0.0,0.0,0.0
RGLS,1.3200000524520874,0.0,0.0,0.0
RGR,52.22999954223633,0.0,0.0,0.0
RGS,18.709999084472656,0.0,0.0,0.0
RH,87.33000183105469,0.0,0.0,0.0
RHI,56.20000076293945,0.0,0.0,0.0
RHP,82.51000213623047,0.0,0.0,0.0
RHT,186.00999450683594,0.0,0.0,0.0
RIBT,2.869999885559082,0.0,0.0,0.0
RICK,17.84000015258789,0.0,0.0,0.0
RIF,18.709999084472656,0.0,0.0,0.0
RIG,6.849999904632568,0.0,0.0,0.0
RIGL,2.0199999809265137,0.0,0.0,0.0
RILY,19.31999969482422,0.0,0.0,0.0
RIO,58.77000045776367,0.0,0.0,0.0
RIVE,10.989999771118164,0.0,0.0,0.0
RJA,5.320000171661377,0.0,0.0,0.0
RJF,84.7300033569336,0.0,0.0,0.0
RJI,5.150000095367432,0.0,0.0,0.0
RL,109.23999786376953,0.0,0.0,0.0
RLGT,6.619999885559082,0.0,0.0,0.0
RLGY,7.130000114440918,0.0,0.0,0.0
RLH,7.699999809265137,0.0,0.0,0.0
RLI,85.41000366210938,0.0,0.0,0.0
RLJ,18.309999465942383,0.0,0.0,0.0
RM,23.719999313354492,0.0,0.0,0.0
RMBS,10.869999885559082,0.0,0.0,0.0
RMCF,9.680000305175781,0.0,0.0,0.0
RMD,112.73999786376953,0.0,0.0,0.0
RMT,8.079999923706055,0.0,0.0,0.0
RMTI,4.78000020980835,0.0,0.0,0.0
RNET,7.579999923706055,0.0,0.0,0.0
RNN,4.829999923706055,0.0,0.0,0.0
RNP,20.760000228881836,0.0,0.0,0.0
RNR,171.00999450683594,1.0,171.00999450683594,0.001710099993780405
RNST,34.16999816894531,0.0,0.0,0.0
RNWK,1.8600000143051147,0.0,0.0,0.0
ROCK,36.91999816894531,0.0,0.0,0.0
ROG,132.13999938964844,0.0,0.0,0.0
ROIC,17.3700008392334,0.0,0.0,0.0
ROK,155.13999938964844,0.0,0.0,0.0
ROL,36.86000061035156,0.0,0.0,0.0
ROLL,140.3800048828125,0.0,0.0,0.0
ROP,352.8299865722656,0.0,0.0,0.0
ROST,94.51000213623047,0.0,0.0,0.0
ROX,0.5199999809265137,0.0,0.0,0.0
ROYT,2.0799999237060547,0.0,0.0,0.0
RP,58.189998626708984,0.0,0.0,0.0
RPAI,12.369999885559082,0.0,0.0,0.0
RPM,54.61000061035156,0.0,0.0,0.0
RPT,12.569999694824219,0.0,0.0,0.0
RQI,13.34000015258789,0.0,0.0,0.0
RRC,7.769999980926514,0.0,0.0,0.0
RRD,2.9700000286102295,0.0,0.0,0.0
RRGB,31.030000686645508,0.0,0.0,0.0
RRTS,11.569999694824219,0.0,0.0,0.0
RS,84.8499984741211,0.0,0.0,0.0
RSG,84.80999755859375,0.0,0.0,0.0
RST,25.040000915527344,0.0,0.0,0.0
RTEC,22.75,0.0,0.0,0.0
RTIX,4.409999847412109,0.0,0.0,0.0
RTN,179.7100067138672,0.0,0.0,0.0
RTRX,18.489999771118164,0.0,0.0,0.0
RUSHA,36.06999969482422,0.0,0.0,0.0
RUSHB,37.2599983215332,0.0,0.0,0.0
RUTH,23.920000076293945,0.0,0.0,0.0
RVLT,0.18000000715255737,0.0,0.0,0.0
RVP,0.6499999761581421,0.0,0.0,0.0
RVSB,7.809999942779541,0.0,0.0,0.0
RVT,13.470000267028809,0.0,0.0,0.0
RWT,16.100000381469727,0.0,0.0,0.0
RXN,26.639999389648438,0.0,0.0,0.0
RY,76.16000366210938,0.0,0.0,0.0
RYAAY,68.69000244140625,0.0,0.0,0.0
RYN,29.219999313354492,0.0,0.0,0.0
RZA,27.280000686645508,0.0,0.0,0.0
S,6.949999809265137,0.0,0.0,0.0
SA,11.220000267028809,0.0,0.0,0.0
SAEX,3.299999952316284,0.0,0.0,0.0
SAFM,150.5500030517578,0.0,0.0,0.0
SAFT,93.44999694824219,0.0,0.0,0.0
SAH,18.350000381469727,0.0,0.0,0.0
SAIA,64.0199966430664,0.0,0.0,0.0
SALM,2.0999999046325684,0.0,0.0,0.0
SAM,336.94000244140625,0.0,0.0,0.0
SAN,4.449999809265137,0.0,0.0,0.0
SAND,5.070000171661377,0.0,0.0,0.0
SANM,28.1299991607666,0.0,0.0,0.0
SANW,2.940000057220459,0.0,0.0,0.0
SAP,126.5999984741211,0.0,0.0,0.0
SAR,24.84000015258789,0.0,0.0,0.0
SASR,33.189998626708984,0.0,0.0,0.0
SATS,43.0099983215332,0.0,0.0,0.0
